Service ID,Customer ID,Count_serv,Quarter_serv,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Count_demo,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Count_loc,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,segment
QOYYGSUSB5286,6253-GNHWH,1,Q3,Yes,9,71,nan,Yes,45.81,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,71.1,5224.95,0.0,0,3252.51,8477.46,JWHULU8627,1,Q3,4,Stayed,No,0,57,6090,nan,nan,1,Female,63,No,No,Yes,Yes,3,DLOWKW4612,1,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,88,350.0,critical
JAIYJWCFZ4298,4566-NECEV,1,Q3,No,0,5,nan,Yes,39.13,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.55,500.1,0.0,0,195.65,695.75,NNUYGH4917,1,Q3,3,Stayed,No,0,56,3787,nan,nan,1,Male,40,No,No,No,No,0,VSPSMG4249,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,89,350.0,critical
KEJYDRKCB9232,8080-POTJR,1,Q3,No,0,30,Offer C,Yes,6.74,Yes,Yes,DSL,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,79.3,2427.1,0.0,0,202.2,2629.3,FMMDUI2827,1,Q3,3,Stayed,No,0,78,2655,nan,nan,1,Female,59,No,No,No,No,0,YIFTDW5792,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,90,350.0,critical
ENCGTUEHQ9922,6906-MPARY,1,Q3,No,0,40,Offer B,Yes,32.27,No,Yes,Fiber Optic,69,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,89.6,3488.15,0.0,0,1290.8,4778.95,AJJBXQ7749,1,Q3,4,Stayed,No,0,22,2524,nan,nan,1,Male,30,No,No,No,No,0,MBUDOX1129,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,91,350.0,critical
LABYOLKXC6518,3662-FXJFO,1,Q3,No,0,54,Offer B,Yes,10.83,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.5,1035.7,0.0,0,584.82,1620.52,EPTAXX9245,1,Q3,5,Stayed,No,0,30,5946,nan,nan,1,Female,44,No,No,No,No,0,QTNCBK7769,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,92,350.0,critical
NJGCPMTLM4255,8107-RZLNV,1,Q3,Yes,10,72,nan,Yes,15.09,Yes,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.3,7565.35,0.0,0,1086.48,8651.83,SUWULL3278,1,Q3,5,Stayed,No,0,62,4634,nan,nan,1,Male,22,Yes,No,Yes,No,0,VWJKBI4978,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,93,350.0,critical
BTAAVLZXH6567,0516-OOHAR,1,Q3,Yes,8,28,nan,Yes,7.73,No,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.35,2799.0,0.0,0,216.44,3015.44,ZUXOIA1644,1,Q3,3,Stayed,No,0,50,3411,nan,nan,1,Male,39,No,No,Yes,Yes,2,LHMPHF1644,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,94,350.0,critical
DOQZGDUMK4594,2027-CWDNU,1,Q3,Yes,1,18,nan,Yes,28.04,No,Yes,Fiber Optic,28,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1601.5,0.0,0,504.72,2106.22,HTBWKI7874,1,Q3,4,Stayed,No,0,63,5968,nan,nan,1,Male,45,No,No,Yes,Yes,3,LGQCYK3916,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,95,350.0,critical
AKNUDIZLB9865,9912-OMZDS,1,Q3,Yes,1,59,Offer B,Yes,35.23,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,8334.77,QWEUHI2679,1,Q3,5,Stayed,No,0,51,5096,nan,nan,1,Female,63,No,No,Yes,Yes,1,WANCWN5156,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,97,350.0,critical
XKOFHGVSU2738,3733-ZEECP,1,Q3,Yes,3,22,nan,Yes,27.91,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,1232.9,0.0,0,614.02,1846.92,CISMPA8561,1,Q3,5,Stayed,No,0,34,5329,nan,nan,1,Male,29,Yes,No,Yes,Yes,2,SIHHHV5564,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,98,350.0,critical
QLKUPFDQR8646,7878-RTCZG,1,Q3,No,0,1,nan,Yes,2.38,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,2.38,22.28,NQLLBO6263,1,Q3,4,Joined,No,0,80,4050,nan,nan,1,Female,55,No,No,No,No,0,EHUFSS8793,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,99,350.0,habitual_defaulter
IEQUCHDCY5829,7103-IPXPJ,1,Q3,Yes,7,50,Offer B,Yes,26.06,Yes,Yes,Fiber Optic,18,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75,TJOPZP5573,1,Q3,4,Stayed,No,0,75,6479,nan,nan,1,Male,44,No,No,Yes,No,0,NJITHN3743,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,102,350.0,critical
UBQARGKQX6844,4342-HFXWS,1,Q3,Yes,6,48,Offer B,Yes,44.66,No,Yes,DSL,27,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.7,3023.65,0.0,0,2143.68,5167.33,YTCEIP3339,1,Q3,3,Stayed,No,0,50,3442,nan,nan,1,Female,19,Yes,No,Yes,Yes,1,TVVCBZ8928,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,103,350.0,critical
VQYOAVQUR5946,3545-CNWRG,1,Q3,Yes,7,49,Offer B,Yes,27.38,Yes,Yes,Fiber Optic,57,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,4889.2,0.0,0,1341.62,6230.82,VKIGHA5427,1,Q3,5,Stayed,No,0,39,4325,nan,nan,1,Female,52,No,No,Yes,Yes,3,JIOXTB9198,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,104,350.0,critical
ADHZOCTVU8535,1785-BPHTP,1,Q3,Yes,6,28,nan,Yes,3.18,No,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,2289.9,0.0,0,89.04,2378.94,ISOUAL2882,1,Q3,3,Stayed,No,0,26,4022,nan,nan,1,Male,64,No,No,Yes,Yes,2,AKCOHO6865,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,105,350.0,critical
KUAEMPQWZ7515,7315-WYOAW,1,Q3,No,0,13,Offer D,Yes,44.43,Yes,Yes,Fiber Optic,41,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84,TVMIZP7851,1,Q3,3,Stayed,No,0,80,5985,nan,nan,1,Male,29,Yes,No,No,No,0,EAZAQT1714,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,107,350.0,critical
DAXUCOOLY1227,1173-XZPYF,1,Q3,No,0,11,Offer D,Yes,10.95,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,990.3,0.0,0,120.45,1110.75,MRHXZO4674,1,Q3,4,Stayed,No,0,32,3734,nan,nan,1,Female,60,No,No,No,No,0,MGKRLR4992,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,108,350.0,critical
UBUSRAJBE3959,2509-TFPJU,1,Q3,Yes,1,72,nan,Yes,40.04,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1864.2,0.0,0,2882.88,4747.08,CFFXMV9169,1,Q3,5,Stayed,No,0,24,4413,nan,nan,1,Male,62,No,No,Yes,No,0,HWXNTQ7919,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,112,350.0,critical
URGXWSTUG2949,9530-GRMJG,1,Q3,Yes,4,70,nan,Yes,38.83,Yes,Yes,DSL,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.1,5979.7,0.0,0,2718.1,8697.8,MXTANQ8369,1,Q3,4,Stayed,No,0,48,5568,nan,nan,1,Male,63,No,No,Yes,Yes,3,WXNYPA5216,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,113,350.0,critical
NMYNPZWZZ2426,6898-RBTLU,1,Q3,Yes,9,49,Offer B,Yes,16.6,Yes,Yes,DSL,14,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.3,3902.45,0.0,0,813.4,4715.85,UWYQBP7391,1,Q3,5,Stayed,No,0,59,6366,nan,nan,1,Female,47,No,No,Yes,Yes,1,CCRJPQ4252,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,114,350.0,critical
AEFURMVTW7389,2068-WWXQZ,1,Q3,No,0,46,Offer B,Yes,30.25,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,902.0,0.0,0,1391.5,2293.5,ZGYBEX8346,1,Q3,5,Stayed,No,0,38,2942,nan,nan,1,Male,61,No,No,No,No,0,TMZGAO7921,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,116,350.0,occasional_defaulter
BXIRFRUOM3626,2061-VVFST,1,Q3,Yes,1,37,nan,Yes,45.19,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.5,805.2,0.0,0,1672.03,2477.23,ERPJDC3163,1,Q3,4,Stayed,No,0,72,3924,nan,nan,1,Female,57,No,No,Yes,No,0,TERDQC8388,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,118,350.0,occasional_defaulter
ZAWWATAEO3191,2380-DAMQP,1,Q3,Yes,10,72,nan,Yes,40.59,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.7,0.0,0,2922.48,11272.18,LJDVRL9246,1,Q3,4,Stayed,No,0,67,4761,nan,nan,1,Female,63,No,No,Yes,No,0,UOLRPK5267,1,United States,California,La Palma,90623,"33.850504, -118.039892",33.850504,-118.039892,121,350.0,critical
JRKGWYNGE6149,2256-YLYLP,1,Q3,Yes,4,68,nan,Yes,34.13,No,Yes,DSL,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72.95,4953.25,0.0,0,2320.84,7274.09,ZYMQSM2267,1,Q3,4,Stayed,No,0,27,4499,nan,nan,1,Male,45,No,No,Yes,Yes,1,LRWYUT2391,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,122,350.0,critical
PAAUTEMCI1273,1272-ILHFG,1,Q3,Yes,1,15,Offer D,Yes,17.28,No,No,nan,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,332.65,0.0,0,259.2,591.85,UNPDZS5726,1,Q3,5,Stayed,No,0,71,5928,nan,nan,1,Male,48,No,No,Yes,Yes,3,NAMFKQ9978,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,123,350.0,critical
FIJPSYXLL3417,0164-XAIRP,1,Q3,No,0,24,nan,Yes,10.64,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,KLZCOK8869,1,Q3,5,Stayed,No,0,34,2511,nan,nan,1,Female,51,No,No,No,No,0,BJNGGN6451,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,124,350.0,occasional_defaulter
IKOOQEOLD2249,5666-CYCYZ,1,Q3,No,0,24,nan,Yes,18.07,Yes,Yes,Fiber Optic,52,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2259.35,0.0,0,433.68,2693.03,CEVBZO5749,1,Q3,4,Stayed,No,0,76,5352,nan,nan,1,Female,21,Yes,No,No,No,0,TIDCHF9687,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,125,350.0,critical
EGDOQLIKR6335,4011-ARPHK,1,Q3,No,0,27,nan,Yes,18.51,No,Yes,DSL,9,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.35,1411.35,0.0,150,499.77,2061.12,EQLYWJ4394,1,Q3,3,Stayed,No,0,77,5578,nan,nan,1,Male,59,No,No,No,No,0,QOWLLJ4862,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,126,350.0,habitual_defaulter
JRNLUOYDD7164,6365-HITVU,1,Q3,Yes,5,71,nan,Yes,48.08,No,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,87.25,6328.7,0.0,0,3413.68,9742.38,WHNAEB9632,1,Q3,4,Stayed,No,0,38,4135,nan,nan,1,Female,24,Yes,No,Yes,Yes,2,YICXVE2782,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,128,350.0,critical
YCNQMNAAF6141,7558-IMLMT,1,Q3,Yes,6,67,nan,Yes,8.82,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.8,1411.9,0.0,0,590.94,2002.84,CAWJYH3197,1,Q3,4,Stayed,No,0,77,5626,nan,nan,1,Male,48,No,No,Yes,Yes,2,EUFJLT3415,1,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068,129,350.0,critical
DGWBJWDEG7248,9488-FYQAU,1,Q3,Yes,8,63,nan,Yes,10.67,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.25,6841.4,0.0,0,672.21,7513.61,PRFYUX9787,1,Q3,4,Stayed,No,0,78,5700,nan,nan,1,Female,64,No,No,Yes,No,0,SSNOYG4873,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,130,350.0,critical
CDSFCALKC3523,3590-TCXTB,1,Q3,No,0,1,nan,Yes,31.97,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,20.35,0.0,0,31.97,52.32,OCGEXC3168,1,Q3,5,Joined,No,0,56,2648,nan,nan,1,Male,50,No,No,No,No,0,KDCOXN5888,1,United States,California,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402,131,350.0,occasional_defaulter
UGXKONZNV6645,6994-KERXL,1,Q3,No,0,4,nan,Yes,17.7,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.9,238.5,0.0,0,70.8,309.3,HGVOGI6327,1,Q3,3,Stayed,No,0,25,3545,nan,nan,1,Male,51,No,No,No,No,0,YGLKJK4565,1,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305,132,350.0,occasional_defaulter
UTULIYWUD2236,1960-UOTYM,1,Q3,Yes,5,52,nan,Yes,16.53,No,Yes,DSL,12,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.2,4016.3,0.0,0,859.56,4875.86,WUMSMX1679,1,Q3,4,Stayed,No,0,22,4509,nan,nan,1,Male,61,No,No,Yes,Yes,2,VRCYCH1155,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,135,350.0,critical
RZLYEPGOF8936,2740-JFBOK,1,Q3,No,0,10,Offer D,Yes,3.01,Yes,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.0,226.55,0.0,0,30.1,256.65,HVENGB3262,1,Q3,5,Stayed,No,0,71,5299,nan,nan,1,Male,35,No,No,No,No,0,CKUXOF5951,1,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,136,350.0,critical
EDUBBHUNZ4271,6500-JVEGC,1,Q3,No,0,68,nan,Yes,11.22,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,101.35,7110.75,0.0,0,762.96,7873.71,TFKBUK8895,1,Q3,4,Stayed,No,0,60,4941,nan,nan,1,Male,56,No,No,No,No,0,STQYNW3791,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,137,350.0,critical
OAEMYXUHV3798,5245-VDBUR,1,Q3,Yes,4,52,nan,No,0.0,No,Yes,DSL,8,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.45,1958.95,0.0,0,0.0,1958.95,SUUMMQ7268,1,Q3,4,Stayed,No,0,47,5509,nan,nan,1,Female,58,No,No,Yes,No,0,GFGUKP7315,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,140,350.0,critical
RWODMEKPD2436,8469-SNFFH,1,Q3,No,0,70,nan,Yes,43.46,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,79.4,5528.9,0.0,0,3042.2,8571.1,TDPGKY7326,1,Q3,4,Stayed,No,0,38,5991,nan,nan,1,Male,40,No,No,Yes,No,0,MUNBEI8195,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,142,350.0,critical
NFBTASSMC4788,2144-ESWKO,1,Q3,No,0,43,nan,No,0.0,No,Yes,Cable,4,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,35.2,1463.7,0.0,0,0.0,1463.7,ANNJXM6155,1,Q3,3,Stayed,No,0,70,5268,nan,nan,1,Male,47,No,No,No,No,0,VAJRHM5351,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,143,350.0,occasional_defaulter
KFBLHGXDE5448,1241-FPMOF,1,Q3,No,0,52,nan,Yes,21.98,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1025.05,0.0,0,1142.96,2168.01,HPEWEZ7765,1,Q3,4,Stayed,No,0,24,5157,nan,nan,1,Male,31,No,No,No,No,0,MYKENU1126,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,144,350.0,critical
HXXBGVEXO7573,9928-BZVLZ,1,Q3,No,0,12,Offer D,No,0.0,No,Yes,DSL,7,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,49.85,552.1,0.0,0,0.0,552.1,SLJBPK3863,1,Q3,3,Stayed,No,0,20,3100,nan,nan,1,Female,58,No,No,No,No,0,FLJVWE4229,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,145,350.0,occasional_defaulter
EXBSZUQRE5683,4114-QMKVN,1,Q3,Yes,7,56,nan,Yes,7.31,Yes,Yes,DSL,76,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.75,3815.4,0.0,110,409.36,4334.76,AYHJSK8739,1,Q3,3,Stayed,No,0,53,6494,nan,nan,1,Female,25,Yes,No,Yes,Yes,1,OZWJDC7143,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,146,174.0,critical
RZDCKWBFN6947,2775-SEFEE,1,Q3,No,0,10,nan,Yes,29.95,Yes,Yes,DSL,19,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61.9,619.0,0.0,0,299.5,918.5,YHWMZS3317,1,Q3,4,Stayed,No,0,65,5188,nan,nan,1,Male,56,No,No,No,Yes,1,IOEWSB2331,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,147,350.0,critical
BARUMKWCK7892,9003-CPATH,1,Q3,No,0,42,nan,Yes,9.46,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.9,3313.4,23.47,0,397.32,3687.25,PLHGVQ8435,1,Q3,4,Stayed,No,0,70,2583,nan,nan,1,Male,53,No,No,No,No,0,AVYRFY3159,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,148,350.0,critical
EBXXLHWKB8425,7956-XQWGU,1,Q3,No,0,27,nan,Yes,2.59,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,460.25,29.59,0,69.93,500.59,UFZBSE8423,1,Q3,4,Stayed,No,0,25,5975,nan,nan,1,Male,43,No,No,No,No,0,IBSEFI3116,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,151,350.0,critical
SRBFLKOLN2924,2369-FEVNO,1,Q3,No,0,1,nan,Yes,7.76,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0,7.76,27.66,UDPWUQ4811,1,Q3,3,Joined,No,0,52,4590,nan,nan,1,Male,36,No,No,No,No,0,JKAFZR2822,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,154,350.0,occasional_defaulter
RXCWRKTAJ7349,5115-SQAAU,1,Q3,Yes,5,69,nan,Yes,20.98,Yes,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.6,1673.4,28.09,0,1447.62,3092.93,NYTLIJ7218,1,Q3,4,Stayed,No,0,60,6053,nan,nan,1,Female,55,No,No,Yes,Yes,1,MQGYWO4979,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,158,350.0,critical
KTLSKLNQV7254,9845-QOMAD,1,Q3,Yes,6,14,Offer D,Yes,26.99,No,No,nan,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.75,309.35,6.49,0,377.86,680.72,XCIRMT3426,1,Q3,3,Stayed,No,0,58,3958,nan,nan,1,Male,38,No,No,Yes,Yes,2,SMPABW9213,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,159,350.0,critical
WKYDDWFHG9237,7672-VFMXZ,1,Q3,Yes,6,57,nan,Yes,15.48,No,Yes,Cable,15,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.7,3171.6,34.59,0,882.36,4019.37,UETDPG5859,1,Q3,3,Stayed,No,0,22,4607,nan,nan,1,Male,31,No,No,Yes,No,0,KTQCMO5514,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,160,350.0,critical
FNOFFDIQC7666,9739-JLPQJ,1,Q3,Yes,9,72,nan,Yes,33.37,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,117.5,8670.1,47.55,0,2402.64,11025.19,FVFWWG8795,1,Q3,4,Stayed,No,0,47,6009,nan,nan,1,Female,58,No,No,Yes,Yes,1,PIQXWP3629,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,161,425.0,critical
GWYWBVNDE4672,9916-AYHTC,1,Q3,No,0,48,nan,Yes,32.04,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,916.0,0.0,0,1537.92,2453.92,CERUSA8957,1,Q3,5,Stayed,No,0,38,3779,nan,nan,1,Male,63,No,No,No,No,0,KEOZZD4535,1,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236,162,350.0,occasional_defaulter
FQXKCROYR8628,3855-ONCAR,1,Q3,Yes,9,4,nan,Yes,41.93,No,Yes,Fiber Optic,53,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78.9,299.75,37.01,0,167.72,430.46,LGRFDO6648,1,Q3,4,Stayed,No,0,50,5775,nan,nan,1,Female,35,No,No,Yes,Yes,3,QWYOZM9949,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837,163,350.0,critical
TWVCBMURL5782,1488-SYSFC,1,Q3,Yes,10,31,nan,Yes,9.56,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.65,702.05,43.76,0,296.36,954.65,GTRRLB6376,1,Q3,4,Stayed,No,0,79,2990,nan,nan,1,Male,31,No,No,Yes,Yes,1,XAGKWZ7889,1,United States,California,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732,164,350.0,habitual_defaulter
XCAADMDQH6164,0970-QXPXW,1,Q3,No,0,1,nan,Yes,42.42,No,No,nan,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,42.42,62.07,SRTZGZ2978,1,Q3,3,Joined,No,0,25,5454,nan,nan,1,Female,28,Yes,No,No,No,0,FMYCFU1316,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482,167,350.0,critical
FGNCRLOHL1329,9572-WUKSB,1,Q3,Yes,5,3,nan,No,0.0,No,Yes,DSL,41,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.9,92.25,0.0,0,0.0,92.25,AAYYLC8612,1,Q3,3,Joined,No,0,23,4416,nan,nan,1,Male,22,Yes,No,Yes,No,0,RDZXJK7552,1,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,170,350.0,occasional_defaulter
LTSYTUDUM4297,5893-KCLGT,1,Q3,No,0,72,nan,Yes,15.21,No,No,nan,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1567.0,25.98,0,1095.12,2636.14,VOAJKX7852,1,Q3,4,Stayed,No,0,78,5478,nan,nan,1,Female,56,No,No,No,Yes,2,FPTRZL3798,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929,171,350.0,critical
BUCMOCWFL7948,0076-LVEPS,1,Q3,No,0,29,nan,No,0.0,No,Yes,DSL,21,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.0,1242.45,12.26,0,0.0,1230.19,JCDZOG5671,1,Q3,4,Stayed,No,0,73,3290,nan,nan,1,Male,57,No,No,No,Yes,1,GLCUTG1675,1,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,172,350.0,habitual_defaulter
